ID Empleado,Edad,Género,Estado civil,Nivel educativo,Especialización,Años trabajando,Compañías empleadoras,Departamento,Cargo,Banda laboral,Sede,Frecuencia de viajes,Distancia al hogar,Ingresos mensuales,Nivel de stock options,Horas extraordinarias,Sesiones de formación,Años en la empresa,Años en el cargo,Años sin promocionar,Años con el mismo jefe,% Incremento salarial,Rendimiento,Satisfacción con el trabajo,Satisfacción con el ambiente,Satisfacción con las relaciones,Nivel de involucración,Balance de la vida laboral,Estado de la relación laboral,Tipo de desvinculación,Razón de la desvinculación,Turnover,GrupoEdad,Satisfaccion_bucket
ECU-1327,32,Masculino,Soltero,4,Marketing,7,7,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,2,9907,0,,3,2,2,2,2,12,3,2,3,3,2,2,Finalizada,Voluntaria,Dimisión,1,25-34,2
ECU-1328,46,Femenino,Divorciado,3,Grado técnico,25,2,Ventas,Ejecutivo de ventas,4,Bilbao,Viajes ocasionales,3,13225,1,,5,19,17,2,8,12,3,1,1,4,4,3,Activa,,,0,45-54,1
ECU-1329,27,Femenino,Casado,1,Medicina,9,1,Ventas,Representante de ventas,2,Bilbao,Viajes ocasionales,23,3540,1,,5,9,8,5,8,21,4,3,2,4,2,3,Activa,,,0,25-34,3
ECU-1330,29,Masculino,Casado,1,Medicina,1,1,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,6,2804,0,,3,1,0,0,0,11,2,2,4,4,2,3,Activa,,,0,25-34,2
ECU-1331,43,Femenino,Casado,3,Medicina,21,7,Investigación y desarrollo,Director,5,Bilbao,Viajes ocasionales,6,19392,0,,2,16,12,6,14,13,3,3,1,4,2,3,Activa,,,0,35-44,3
ECU-1332,48,Masculino,Casado,3,Ciencias de la vida,29,4,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,10,19665,0,,3,22,10,12,9,12,2,2,4,4,2,3,Activa,,,0,45-54,2
ECU-1333,29,Masculino,Soltero,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes frecuentes,24,2439,0,,3,1,0,1,0,24,4,4,4,2,2,2,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1334,46,Femenino,Casado,3,Ciencias de la vida,14,5,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,10,7314,3,,2,8,7,0,7,21,4,2,3,3,3,3,Finalizada,Voluntaria,Dimisión,1,45-54,2
ECU-1335,27,Femenino,Casado,3,Ciencias de la vida,8,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,15,4774,1,,2,7,6,7,3,19,3,1,4,4,2,2,Activa,,,0,25-34,1
ECU-1336,39,Masculino,Divorciado,4,Otras,7,8,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,19,3902,3,,2,2,2,2,2,14,3,4,4,2,3,3,Activa,,,0,35-44,4
ECU-1337,55,Masculino,Casado,4,Grado técnico,19,8,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,2662,1,,2,5,2,0,4,20,4,4,2,2,2,4,Activa,,,0,55+,4
ECU-1338,28,Femenino,Casado,3,Medicina,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,3,2856,1,,3,1,0,0,0,19,2,2,2,4,3,3,Activa,,,0,25-34,2
ECU-1339,30,Masculino,Soltero,3,Medicina,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,9,1081,0,,3,1,0,0,0,13,3,4,2,3,3,2,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1340,22,Masculino,Soltero,1,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,7,2472,0,,2,1,0,0,0,23,4,2,4,1,3,3,Finalizada,Voluntaria,Dimisión,1,<25,2
ECU-1341,36,Femenino,Casado,4,Grado técnico,10,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,10,5673,1,,4,10,9,1,7,13,3,3,2,1,2,3,Activa,,,0,35-44,3
ECU-1342,31,Masculino,Divorciado,3,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,20,4197,1,,2,10,8,0,2,11,1,3,2,1,3,3,Activa,,,0,25-34,3
ECU-1343,34,Masculino,Casado,3,Ciencias de la vida,9,2,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,4,9713,3,,3,5,3,1,0,13,3,4,3,4,3,3,Activa,,,0,25-34,4
ECU-1344,29,Masculino,Soltero,3,Ciencias de la vida,11,3,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,7,2062,0,,2,3,2,1,2,14,3,1,4,2,3,3,Activa,,,0,25-34,1
ECU-1345,37,Masculino,Casado,4,Medicina,16,5,Investigación y desarrollo,Investigador,2,Madrid,Viajes ocasionales,7,4284,1,,2,5,3,0,4,22,4,1,4,3,3,3,Activa,,,0,35-44,1
ECU-1346,35,Femenino,Casado,2,Otras,4,0,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,16,4788,0,,2,3,2,0,2,11,2,2,4,4,2,3,Activa,,,0,35-44,2
ECU-1347,45,Femenino,Casado,2,Ciencias de la vida,10,0,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,25,5906,2,,2,9,8,3,8,13,3,4,2,4,2,2,Activa,,,0,45-54,4
ECU-1348,36,Masculino,Soltero,1,Recursos humanos,10,1,Recursos humanos,Gestor de personal,2,Barcelona,Viajes frecuentes,2,3886,0,,2,10,1,0,8,21,4,4,2,4,2,2,Activa,,,0,35-44,4
ECU-1349,40,Masculino,Divorciado,4,Ciencias de la vida,22,2,Investigación y desarrollo,Director,4,Bilbao,Viajes ocasionales,1,16823,1,,3,19,7,11,16,11,3,1,1,1,3,3,Activa,,,0,35-44,1
ECU-1350,26,Femenino,Casado,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2933,1,,3,1,0,1,0,13,3,3,2,3,2,2,Activa,,,0,25-34,3
ECU-1351,27,Femenino,Soltero,2,Medicina,9,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,6500,0,,5,8,7,0,7,14,3,3,1,2,4,2,Activa,,,0,25-34,3
ECU-1352,48,Femenino,Divorciado,3,Medicina,24,3,Investigación y desarrollo,Director,4,Madrid,Viajes frecuentes,22,17174,1,,3,22,17,4,7,11,3,4,4,2,3,3,Activa,,,0,45-54,4
ECU-1353,44,Masculino,Casado,4,Ciencias de la vida,10,2,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,1,5033,1,,5,2,0,2,2,15,2,1,2,4,4,3,Activa,,,0,35-44,1
ECU-1354,34,Masculino,Casado,4,Grado técnico,5,1,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,16,2307,1,,2,5,2,3,0,23,4,1,4,2,1,3,Finalizada,Voluntaria,Dimisión,1,25-34,1
ECU-1355,56,Masculino,Soltero,2,Ciencias de la vida,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,24,2587,0,,3,4,2,1,0,16,3,4,1,4,3,3,Finalizada,Voluntaria,Dimisión,1,55+,4
ECU-1356,36,Masculino,Casado,2,Marketing,12,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,17,5507,2,,1,4,2,1,3,16,3,2,3,3,2,1,Activa,,,0,35-44,2
ECU-1357,41,Femenino,Casado,3,Marketing,14,5,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,4393,1,,3,5,4,1,4,21,4,2,3,3,3,3,Activa,,,0,35-44,2
ECU-1358,42,Masculino,Casado,3,Medicina,18,9,Investigación y desarrollo,Director de investigación,3,Barcelona,Viajes ocasionales,6,13348,1,,3,13,7,5,7,13,3,1,3,2,3,4,Activa,,,0,35-44,1
ECU-1359,31,Femenino,Divorciado,2,Medicina,8,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,10,6583,1,,2,5,2,1,4,11,3,4,3,4,3,3,Activa,,,0,25-34,4
ECU-1360,34,Femenino,Casado,1,Medicina,9,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,3,8103,0,,3,4,2,0,1,12,3,4,4,3,2,2,Activa,,,0,25-34,4
ECU-1361,31,Femenino,Divorciado,3,Medicina,4,8,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,4,3978,1,,0,2,2,2,2,12,1,3,1,2,4,2,Activa,,,0,25-34,3
ECU-1362,26,Masculino,Casado,3,Otras,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes frecuentes,6,2544,1,,3,7,7,7,7,18,2,4,3,1,4,3,Activa,,,0,25-34,4
ECU-1363,45,Masculino,Soltero,4,Medicina,12,4,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes frecuentes,1,5399,0,,3,4,2,0,3,12,3,3,2,3,3,3,Activa,,,0,45-54,3
ECU-1364,33,Masculino,Soltero,4,Marketing,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,10,5487,0,,2,10,4,0,9,14,3,3,2,2,3,2,Activa,,,0,25-34,3
ECU-1365,28,Masculino,Casado,2,Ciencias de la vida,7,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,1,6834,1,,2,7,7,0,7,12,3,4,3,3,2,3,Activa,,,0,25-34,4
ECU-1366,29,Masculino,Soltero,3,Grado técnico,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes frecuentes,24,1091,0,,3,1,0,0,0,17,2,1,3,4,4,3,Finalizada,Voluntaria,Dimisión,1,25-34,1
ECU-1367,39,Femenino,Casado,4,Ciencias de la vida,10,6,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,21,5736,1,,1,3,2,1,2,19,3,3,1,3,1,3,Activa,,,0,35-44,3
ECU-1368,27,Masculino,Casado,4,Grado técnico,6,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,2,2226,1,,3,5,3,1,2,11,3,2,2,3,3,2,Activa,,,0,25-34,2
ECU-1369,34,Masculino,Casado,4,Otras,16,1,Investigación y desarrollo,Investigador,2,Madrid,Viajes frecuentes,22,5747,0,,3,15,10,6,11,15,2,4,3,2,2,3,Activa,,,0,25-34,4
ECU-1370,28,Femenino,Soltero,2,Marketing,6,3,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,13,9854,0,,0,2,0,2,2,11,3,3,4,4,3,3,Finalizada,Involuntaria,Despido,1,25-34,3
ECU-1371,47,Masculino,Casado,4,Grado técnico,16,8,Investigación y desarrollo,Investigador,2,Barcelona,Sin desplazamientos,14,5467,1,,4,8,7,1,7,18,3,2,3,3,3,4,Activa,,,0,45-54,2
ECU-1372,56,Femenino,Casado,5,Marketing,6,4,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,11,5380,1,,3,0,0,0,0,16,3,1,4,3,2,3,Activa,,,0,55+,1
ECU-1373,39,Masculino,Casado,2,Medicina,10,1,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,9,5151,1,,3,10,0,7,9,25,4,1,1,4,3,3,Activa,,,0,35-44,1
ECU-1374,38,Femenino,Divorciado,3,Medicina,20,1,Investigación y desarrollo,Investigador,2,Bilbao,Viajes frecuentes,8,2133,1,,3,20,11,0,7,16,3,2,4,3,2,3,Activa,,,0,35-44,2
ECU-1375,58,Femenino,Casado,3,Ciencias de la vida,29,4,Ventas,Director,4,Madrid,Viajes ocasionales,21,17875,1,,2,1,0,0,0,13,2,4,4,3,3,2,Activa,,,0,55+,4
ECU-1376,32,Femenino,Soltero,2,Ciencias de la vida,8,3,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,5,2432,0,,2,4,1,0,3,14,3,3,1,1,4,3,Finalizada,Voluntaria,Dimisión,1,25-34,3
ECU-1377,38,Masculino,Divorciado,2,Ciencias de la vida,10,2,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,9,4771,2,,0,5,2,0,3,19,3,4,2,4,3,4,Activa,,,0,35-44,4
ECU-1378,49,Masculino,Casado,1,Ciencias de la vida,28,3,Investigación y desarrollo,Director de investigación,5,Bilbao,Viajes frecuentes,2,19161,0,,3,5,4,4,3,15,3,4,2,4,3,3,Activa,,,0,45-54,4
ECU-1379,42,Masculino,Divorciado,4,Marketing,14,3,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,12,5087,2,,4,0,0,0,0,12,2,4,2,3,3,3,Activa,,,0,35-44,4
ECU-1380,27,Femenino,Casado,3,Recursos humanos,1,1,Recursos humanos,Gestor de personal,1,Bilbao,Viajes frecuentes,22,2863,0,,2,1,0,0,0,12,2,2,1,1,2,3,Finalizada,Voluntaria,Dimisión,1,25-34,2
ECU-1381,35,Masculino,Casado,4,Medicina,6,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,18,5561,1,,2,5,3,0,4,16,3,1,2,4,3,1,Activa,,,0,35-44,1
ECU-1382,28,Masculino,Soltero,3,Medicina,5,1,Investigación y desarrollo,Investigador,1,Barcelona,Sin desplazamientos,16,2144,0,,3,5,3,1,4,14,3,3,3,3,3,2,Activa,,,0,25-34,3
ECU-1383,31,Masculino,Divorciado,2,Medicina,4,1,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,3,3065,1,,3,4,2,2,3,13,3,1,3,4,3,4,Activa,,,0,25-34,1
ECU-1384,36,Masculino,Casado,4,Ciencias de la vida,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Sin desplazamientos,9,2810,0,,3,5,4,0,2,22,4,2,1,2,4,3,Activa,,,0,35-44,2
ECU-1385,34,Masculino,Soltero,3,Marketing,14,1,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,1,9888,0,,3,14,8,2,1,21,4,4,1,1,3,2,Activa,,,0,25-34,4
ECU-1386,34,Masculino,Divorciado,4,Medicina,9,1,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,13,8628,1,,2,8,7,1,1,18,1,3,4,3,3,2,Activa,,,0,25-34,3
ECU-1387,26,Masculino,Soltero,3,Medicina,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,1,2867,0,,6,7,7,7,6,13,2,1,3,4,3,2,Activa,,,0,25-34,1
ECU-1388,29,Masculino,Casado,3,Ciencias de la vida,6,0,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,1,5373,1,,5,5,3,0,2,12,3,1,1,1,3,2,Activa,,,0,25-34,1
ECU-1389,32,Femenino,Divorciado,4,Medicina,9,5,Investigación y desarrollo,Representante sanitario,2,Bilbao,Sin desplazamientos,15,6667,1,,6,5,1,1,2,18,3,4,3,2,3,3,Activa,,,0,25-34,4
ECU-1390,31,Masculino,Casado,3,Ciencias de la vida,10,1,Investigación y desarrollo,Investigador,2,Bilbao,Viajes frecuentes,1,5003,0,,6,10,8,8,7,21,4,1,4,2,1,3,Activa,,,0,25-34,1
ECU-1391,28,Masculino,Divorciado,3,Grado técnico,6,5,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,17,2367,1,,2,4,1,0,3,12,3,4,3,1,2,2,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1392,38,Masculino,Soltero,3,Ciencias de la vida,20,4,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,1,2858,0,,3,1,0,0,0,14,3,1,1,1,2,2,Activa,,,0,35-44,1
ECU-1393,35,Femenino,Casado,4,Ciencias de la vida,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,7,5204,0,,2,10,8,0,9,11,2,4,3,4,3,3,Activa,,,0,35-44,4
ECU-1394,27,Masculino,Soltero,3,Marketing,7,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,9,4105,0,,5,7,7,0,7,14,3,4,4,1,3,3,Activa,,,0,25-34,4
ECU-1395,32,Masculino,Soltero,4,Ciencias de la vida,8,8,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,5,9679,0,,1,1,0,0,0,24,4,4,4,2,2,3,Activa,,,0,25-34,4
ECU-1396,31,Masculino,Casado,4,Marketing,10,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,26,5617,0,,4,10,7,0,8,11,3,4,1,3,3,3,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1397,53,Masculino,Soltero,4,Ciencias de la vida,15,6,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,24,10448,0,,2,2,2,2,2,13,3,1,1,2,3,2,Finalizada,Voluntaria,Dimisión,1,45-54,1
ECU-1398,54,Femenino,Casado,2,Ciencias de la vida,9,3,Investigación y desarrollo,Investigador,2,Madrid,Viajes ocasionales,9,2897,2,,6,4,3,2,3,11,3,3,1,3,3,2,Activa,,,0,45-54,3
ECU-1399,33,Masculino,Divorciado,2,Ciencias de la vida,9,1,Investigación y desarrollo,Representante sanitario,2,Madrid,Viajes frecuentes,7,5968,3,,2,9,7,2,8,20,4,3,4,3,3,3,Activa,,,0,25-34,3
ECU-1400,43,Masculino,Casado,3,Ciencias de la vida,10,1,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,11,7510,1,,1,10,9,0,9,17,2,3,1,2,3,3,Activa,,,0,35-44,3
ECU-1401,38,Masculino,Casado,4,Otras,7,0,Recursos humanos,Gestor de personal,1,Bilbao,Viajes frecuentes,1,2991,1,,2,6,2,1,2,11,3,2,4,2,3,3,Activa,,,0,35-44,2
ECU-1402,55,Masculino,Casado,4,Recursos humanos,35,4,Recursos humanos,Director,5,Madrid,Viajes ocasionales,26,19636,1,,0,10,9,1,4,18,3,2,3,1,4,3,Activa,,,0,55+,2
ECU-1403,31,Femenino,Divorciado,1,Medicina,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,2,1129,3,,4,1,0,0,0,11,2,4,4,3,1,3,Activa,,,0,25-34,4
ECU-1404,39,Masculino,Soltero,4,Marketing,21,0,Ventas,Ejecutivo de ventas,4,Bilbao,Viajes ocasionales,15,13341,0,,3,20,8,11,10,12,3,1,2,1,3,3,Activa,,,0,35-44,1
ECU-1405,42,Masculino,Soltero,2,Ciencias de la vida,20,1,Investigación y desarrollo,Investigador,2,Barcelona,Sin desplazamientos,23,4332,0,,2,20,9,3,7,12,2,3,4,4,2,3,Activa,,,0,35-44,3
ECU-1406,31,Femenino,Casado,3,Medicina,13,4,Investigación y desarrollo,Director de investigación,3,Bilbao,Sin desplazamientos,10,11031,1,,2,11,7,4,8,20,4,3,3,3,3,4,Activa,,,0,25-34,3
ECU-1407,54,Femenino,Soltero,3,Medicina,9,6,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,10,4440,0,,3,5,2,1,4,19,3,1,3,4,3,3,Activa,,,0,45-54,1
ECU-1408,24,Masculino,Soltero,2,Ciencias de la vida,4,1,Investigación y desarrollo,Representante sanitario,2,Madrid,Viajes ocasionales,1,4617,0,,2,4,3,1,2,12,3,3,2,2,2,2,Activa,,,0,<25,3
ECU-1409,23,Masculino,Soltero,2,Otras,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,12,2647,0,,6,5,2,1,4,13,3,4,4,3,3,4,Activa,,,0,<25,4
ECU-1410,40,Femenino,Casado,3,Grado técnico,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes frecuentes,11,6323,1,,2,10,9,9,4,11,3,3,4,1,3,4,Activa,,,0,35-44,3
ECU-1411,40,Femenino,Casado,2,Marketing,15,3,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,2,5677,1,,4,11,8,5,10,14,3,2,2,3,3,3,Activa,,,0,35-44,2
ECU-1412,25,Femenino,Casado,3,Recursos humanos,6,4,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,2,2187,0,,3,2,0,1,2,14,2,2,3,3,3,3,Activa,,,0,25-34,2
ECU-1413,30,Masculino,Casado,2,Medicina,12,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,1,3748,0,,6,12,8,1,7,13,3,2,4,3,3,2,Activa,,,0,25-34,2
ECU-1414,25,Masculino,Divorciado,1,Otras,7,6,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,2,3977,1,,2,2,2,0,2,19,2,3,4,3,3,2,Activa,,,0,25-34,3
ECU-1415,47,Masculino,Soltero,3,Medicina,25,2,Investigación y desarrollo,Representante sanitario,3,Barcelona,Viajes ocasionales,25,8633,0,,3,17,14,12,11,23,4,3,1,2,3,3,Activa,,,0,45-54,3
ECU-1416,33,Masculino,Divorciado,2,Medicina,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Sin desplazamientos,1,2008,3,,2,1,1,0,0,12,3,3,2,3,2,2,Activa,,,0,25-34,3
ECU-1417,38,Masculino,Casado,4,Ciencias de la vida,16,0,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,1,4440,2,,3,15,13,5,8,15,3,2,4,1,3,3,Activa,,,0,35-44,2
ECU-1418,31,Masculino,Casado,2,Ciencias de la vida,3,0,Ventas,Representante de ventas,1,Madrid,Viajes ocasionales,2,3067,1,,1,2,2,1,2,19,2,3,1,3,3,3,Activa,,,0,25-34,3
ECU-1419,38,Masculino,Casado,4,Ciencias de la vida,10,2,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes frecuentes,6,5321,1,,1,8,3,7,7,11,3,3,1,4,2,3,Activa,,,0,35-44,3
ECU-1420,42,Masculino,Divorciado,4,Ciencias de la vida,9,6,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,18,5410,1,,3,4,3,1,2,17,1,1,4,3,3,2,Activa,,,0,35-44,1
ECU-1421,41,Masculino,Casado,3,Ciencias de la vida,12,3,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2782,1,,3,5,3,1,0,22,4,4,4,1,3,3,Activa,,,0,35-44,4
ECU-1422,47,Femenino,Casado,1,Medicina,14,0,Investigación y desarrollo,Director de investigación,3,Bilbao,Sin desplazamientos,1,11957,2,,3,13,8,5,12,18,3,2,3,1,3,1,Activa,,,0,45-54,2
ECU-1423,35,Masculino,Casado,4,Medicina,5,7,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,11,2660,1,,3,2,2,2,2,11,3,3,4,3,3,3,Activa,,,0,35-44,3
ECU-1424,22,Masculino,Soltero,2,Ciencias de la vida,4,0,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,3375,0,,2,3,2,1,2,12,3,3,4,4,3,4,Activa,,,0,<25,3
ECU-1425,35,Masculino,Soltero,4,Medicina,10,1,Investigación y desarrollo,Investigador,2,Barcelona,Viajes ocasionales,9,5098,0,,5,10,7,0,8,19,3,3,2,2,3,3,Activa,,,0,35-44,3
ECU-1426,33,Femenino,Casado,2,Medicina,10,0,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,15,4878,1,,6,9,7,8,1,13,2,4,2,1,3,3,Activa,,,0,25-34,4
ECU-1427,32,Femenino,Soltero,4,Ciencias de la vida,6,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,29,2837,0,,3,6,2,4,1,13,3,2,3,3,2,3,Activa,,,0,25-34,2
ECU-1428,40,Masculino,Casado,4,Ciencias de la vida,8,8,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,1,2406,2,,3,1,0,0,0,19,3,4,1,3,3,2,Activa,,,0,35-44,4
ECU-1429,32,Masculino,Casado,4,Medicina,3,0,Ventas,Representante de ventas,1,Madrid,Viajes ocasionales,1,2269,1,,2,2,2,2,2,14,3,2,2,2,2,3,Activa,,,0,25-34,2
ECU-1430,39,Masculino,Soltero,1,Ciencias de la vida,18,7,Investigación y desarrollo,Investigador,2,Barcelona,Viajes ocasionales,24,4108,0,,2,7,7,1,7,13,2,4,1,1,3,3,Activa,,,0,35-44,4
ECU-1431,38,Femenino,Casado,3,Medicina,20,3,Investigación y desarrollo,Director de investigación,3,Bilbao,Viajes ocasionales,10,13206,1,,3,18,16,1,11,12,3,3,2,1,1,3,Activa,,,0,35-44,3
ECU-1432,32,Femenino,Casado,4,Marketing,14,1,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,1,10422,2,,3,14,10,5,7,19,3,4,3,3,3,3,Activa,,,0,25-34,4
ECU-1433,37,Femenino,Casado,3,Ciencias de la vida,16,1,Investigación y desarrollo,Director de investigación,3,Madrid,Viajes ocasionales,10,13744,1,,2,16,11,6,8,25,4,4,3,1,4,3,Activa,,,0,35-44,4
ECU-1434,25,Femenino,Divorciado,2,Otras,6,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,4907,1,,3,5,3,0,4,22,4,3,1,2,3,2,Activa,,,0,25-34,3
ECU-1435,52,Masculino,Divorciado,4,Ciencias de la vida,16,2,Ventas,Representante de ventas,1,Bilbao,Sin desplazamientos,29,3482,2,,3,9,8,0,0,15,2,4,1,2,3,2,Activa,,,0,45-54,4
ECU-1436,44,Masculino,Soltero,3,Medicina,6,6,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,2436,0,,2,4,3,1,2,12,3,4,2,3,3,3,Activa,,,0,35-44,4
ECU-1437,21,Masculino,Soltero,1,Medicina,2,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,5,2380,0,,6,2,2,1,2,11,3,1,3,4,3,3,Activa,,,0,<25,1
ECU-1438,39,Masculino,Soltero,3,Ciencias de la vida,21,2,Investigación y desarrollo,Director,5,Bilbao,Sin desplazamientos,9,19431,0,,3,6,0,1,3,13,3,4,4,3,3,2,Activa,,,0,35-44,4
ECU-1439,23,Masculino,Casado,3,Marketing,1,1,Ventas,Representante de ventas,1,Barcelona,Viajes frecuentes,9,1790,1,,3,1,0,1,0,19,3,1,4,1,3,2,Finalizada,Voluntaria,Dimisión,1,<25,1
ECU-1440,36,Femenino,Casado,3,Medicina,10,0,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,3,7644,2,,2,9,7,3,4,19,2,4,1,3,2,3,Activa,,,0,35-44,4
ECU-1441,36,Femenino,Divorciado,2,Ciencias de la vida,18,7,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes frecuentes,4,5131,3,,3,4,2,0,2,13,3,2,4,2,3,3,Activa,,,0,35-44,2
ECU-1442,56,Masculino,Divorciado,4,Ciencias de la vida,13,1,Investigación y desarrollo,Representante sanitario,2,Barcelona,Sin desplazamientos,1,6306,1,,2,13,12,1,9,21,4,3,3,1,3,2,Activa,,,0,55+,3
ECU-1443,29,Masculino,Casado,4,Medicina,4,9,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,4787,3,,3,2,2,2,2,14,3,4,1,2,3,4,Finalizada,Voluntaria,Dimisión,1,25-34,4
ECU-1444,42,Masculino,Casado,3,Ciencias de la vida,24,5,Investigación y desarrollo,Director,5,Barcelona,Viajes ocasionales,2,18880,0,,2,22,6,4,14,11,3,3,1,1,3,2,Activa,,,0,35-44,3
ECU-1445,56,Masculino,Casado,2,Grado técnico,14,8,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,7,2339,1,,4,10,9,9,8,11,2,3,4,4,3,1,Finalizada,Voluntaria,Jubilación,1,55+,3
